164.254	74.3281
164.404	74.3959
164.554	74.4638
164.704	74.5317
164.854	74.5996
165.004	74.6674
165.154	74.7353
165.304	74.8032
165.454	74.8711
165.603	74.9389
165.753	75.0068
165.903	75.0747
166.053	75.1426
166.203	75.2104
166.353	75.2783
166.503	75.3462
166.653	75.4141
166.803	75.4819
166.953	75.5498
167.103	75.6177
167.252	75.6856
167.402	75.7535
167.552	75.8213
167.702	75.8892
167.852	75.9571
168.002	76.025
168.152	76.0928
168.302	76.1607
168.452	76.2286
168.602	76.2965
168.752	76.3643
168.902	76.4322
169.051	76.5001
169.201	76.568
169.351	76.6358
169.501	76.7037
169.651	76.7716
169.801	76.8395
169.951	76.9073
170.101	76.9752
170.251	77.0431
170.401	77.111
170.551	77.1789
170.7	77.2467
170.85	77.3146
171	77.3825
171.15	77.4504
171.3	77.5182
171.45	77.5861
171.6	77.654
171.75	77.7219
171.9	77.7897
172.05	77.8576
172.2	77.9255
172.35	77.9934
172.499	78.0612
172.649	78.1291
172.799	78.197
